cve_ent,entidad,fecha,pi,brecha_itaee,h,tasa_narco,d_tc,cetes28,expectativa,d_wti
8,Chihuahua,2016-06-01,-0.0013865954395617663,0.012335907834435389,1.11527803370619,2.050416179806736,0.030947929078255054,3.806,3.34,0.04295203009905402
8,Chihuahua,2016-07-01,-3.294903909303315e-4,0.010067012149797883,1.317450114233019,2.7338882397423148,-0.0017823589057348599,4.21,3.41,-0.08805599729056279
8,Chihuahua,2016-08-01,0.0017356826455499075,0.009084870744358042,1.509996694066406,3.526715829267586,-0.006909593037000672,4.235,3.39,0.0015665215243356734
8,Chihuahua,2016-09-01,0.004955219126838273,0.006206070366663319,1.447701501463733,3.2533270052933543,0.03508124379568045,4.284,3.39,0.010233682193013571
8,Chihuahua,2016-10-01,0.003643174192043297,0.003664486694790803,1.9082328036680827,5.74116530345886,-0.00766647160930356,4.6875,3.42,0.09695878589958884
8,Chihuahua,2016-11-01,0.012197955359558144,8.101134882743111e-4,1.3247452664284283,2.7612271221397378,0.05117715608719253,5.15,3.89,-0.0863906558377967
8,Chihuahua,2016-12-01,0.006144361872435056,-0.0011986714909255625,1.3674326971924813,2.9252604165242766,0.028307026520332013,5.612,3.92,0.12944398791870126
8,Chihuahua,2017-01-01,0.023343617372307612,-0.0034530076216867656,1.400610027725478,3.0576745059488,0.040669168799387645,5.83,4.04,0.010146540577227636
8,Chihuahua,2017-02-01,0.0050149984248859525,-0.0024350043236642804,1.5829802753331035,3.869446498678571,-0.04997881999563969,6.0575,3.94,0.018307579363062043
8,Chihuahua,2017-03-01,0.0024905134992652123,-0.009611586760883917,1.3025995444430036,2.678847576008241,-0.04707942510568186,6.318,3.88,-0.08058833371499352
8,Chihuahua,2017-04-01,0.004129332588043155,-0.016648518327738948,1.218230038825496,2.3811978453406586,-0.03326496638265519,6.4975,3.81,0.03446899656769098
8,Chihuahua,2017-05-01,-0.008895578476542099,-0.022512765501192966,1.4398419774308033,3.2200289044947548,9.841700718311586e-4,6.5575,3.82,-0.051850070052278596
8,Chihuahua,2017-06-01,0.003103912786793117,-0.020364376315791688,1.732391455722834,4.654159424984014,-0.0319723140015582,6.816,3.79,-0.07049683072120194
8,Chihuahua,2017-07-01,0.004553228694270217,-0.018434842458804113,1.4713990591097517,3.355324236616383,-0.019608477212121223,6.99,3.83,0.031589599780372346
8,Chihuahua,2017-08-01,0.007448295685480666,-0.01650752332963723,1.3457853318277306,2.841201974554195,-0.0026972581646846905,6.938,3.85,0.029789886391553555
8,Chihuahua,2017-09-01,0.0072370059586637225,-0.012063651488289473,1.7179303192248825,4.572982225711038,-5.39199763389675e-5,6.985,3.78,0.03638251262225145
8,Chihuahua,2017-10-01,0.0014127972029518432,-0.007468733638178016,1.5375065780228683,3.652973967283965,0.04974193638399482,7.03,3.77,0.03471749061916407
8,Chihuahua,2017-11-01,0.014162931390801603,0.0059829506872324245,1.5885218007251707,3.8965055651028964,0.014646737162913759,7.018,3.81,0.0935814489322655
8,Chihuahua,2017-12-01,0.004657996232986683,0.013819863353396578,1.8194203043242905,5.1682816870462025,0.005857588861028162,7.1675,3.89,0.02165645237781888
8,Chihuahua,2018-01-01,0.004971996105168408,0.022639054849067364,1.6846214994882571,4.390410273131707,-0.004991836469057098,7.245,4.03,0.09581266081483442
8,Chihuahua,2018-02-01,0.006258872142818284,0.02067101380257874,1.5633273755096924,3.7746820031193327,-0.020745527155035415,7.395,3.91,-0.023347363996991
8,Chihuahua,2018-03-01,0.0030807431014174824,0.022237169656889932,1.3655855522779858,2.9180165839716827,0.0020897980654082104,7.472,3.85,0.008002603527525132
8,Chihuahua,2018-04-01,-0.0012653828193052163,0.022507036809762404,1.475476733268886,3.373120087893872,-0.016664428488846195,7.4575,4.03,0.0545956627576798
8,Chihuahua,2018-05-01,-0.00882705783607296,0.01727300030679757,1.6846214994882571,4.390410273131707,0.058668007583406734,7.512,3.96,0.054774022073210915
8,Chihuahua,2018-06-01,0.0028030180117166736,0.012705798231890775,2.0506576015601072,6.773010970136108,0.04313998775937744,7.635,3.82,-0.030615376223875224
8,Chihuahua,2018-07-01,0.005598690770140635,0.008325102731727263,2.0120365471038246,6.4785322323041035,-0.06173938571597182,7.73,3.75,0.04480403650268361
8,Chihuahua,2018-08-01,0.005434511565517219,0.002737007895833976,1.8060651411042408,5.086450926189173,-0.015430542852929996,7.73,3.67,-0.04200847814559072
8,Chihuahua,2018-09-01,0.0037456638355983785,-0.00520842930819132,1.2948117230573062,2.6503086404880425,0.012245752810950528,7.685,3.74,0.03138590109816963
8,Chihuahua,2018-10-01,0.0036131200370723704,-0.01298408180762678,1.3791585045145351,2.971558172668411,0.0029481046795494237,7.685,3.81,0.007376966352417469
8,Chihuahua,2018-11-01,0.017432231676601795,-0.014619840819743324,1.7187954792717681,4.577805833570255,0.059123557691757256,7.834,3.83,-0.2168032694196267
8,Chihuahua,2018-12-01,0.0035573600638407754,-0.01472423823147917,1.5406447693699303,3.6675988257258765,-0.0050489284047658956,8.0225,3.74,-0.13997263872737964
8,Chihuahua,2019-01-01,-0.0010713687436485486,-0.014442903845560018,1.3230221353416054,2.7547516154366742,-0.04701175340937658,7.948,3.99,0.036872363305397116
8,Chihuahua,2019-02-01,0.002524915928025173,-0.011181677335842188,1.7384246793362081,4.688375345502801,-0.0022961831998742355,7.9325,4.11,0.06717468916789304
8,Chihuahua,2019-03-01,0.003966345945149996,-0.01098886691019807,1.705286015056886,4.502959371386872,0.003405204956255403,8.0225,4.03,0.05660219811504241
8,Chihuahua,2019-04-01,0.002905298042626292,-0.010550815809928338,1.9401506187593254,5.959799168012037,-0.012150866832719043,7.78,3.97,0.09366730832196257
8,Chihuahua,2019-05-01,-0.013323956742310905,-0.00610307912381014,1.8973846311670153,5.668431208687004,0.003967987120334193,8.07,3.9,-0.04861009895402191
8,Chihuahua,2019-06-01,-3.825641571086891e-4,-0.06534053955065922,1.8189139722831744,5.165159278943764,0.009117528154322763,8.25,3.89,-0.10695090783269201
8,Chihuahua,2019-07-01,0.0030305604472502523,-0.12424818392065173,1.7148667912735671,4.555935363991423,-0.01069095641842388,8.1375,3.85,0.04804066307545796
8,Chihuahua,2019-08-01,8.69266009726033e-4,-0.19867717541591556,1.6146593445897757,4.026175437945908,0.027153924649179206,8.008,3.81,-0.0453001845173544
8,Chihuahua,2019-09-01,0.004347895995997497,-0.1492230208469234,1.630345698788102,4.105639426852736,0.001189545828114369,7.715,3.72,0.03830103083516612
8,Chihuahua,2019-10-01,0.0020015974477187726,-0.10095732298927373,1.7384246793362081,4.688375345502801,-0.012367855414948448,7.658,3.61,-0.053930658553636324
8,Chihuahua,2019-11-01,0.014877718686856944,-0.05526735921631687,1.8401684910029268,5.297599260455143,-0.003174269559560905,7.4725,3.56,0.0553344138288927
8,Chihuahua,2019-12-01,0.005295331267568315,-0.05198072233336681,1.532309643893192,3.628855493411773,-0.0071815351656105975,7.1225,3.41,0.048765114382979924
8,Chihuahua,2020-01-01,0.005229889675655741,-0.04853437632495883,1.784602572487094,4.957211917137449,-0.018685601556804876,7.12,3.38,-0.04020984613863643
8,Chihuahua,2020-02-01,0.0019912634843421984,0.04476393806313084,1.697241416970022,4.458867861975484,-0.0019899778309424576,6.9625,3.41,-0.12936761145274334
8,Chihuahua,2020-03-01,-0.005065648091395758,0.08037917146349205,1.9542771288219707,6.0588145653902155,0.15721712517302766,6.8125,3.32,-0.5482539855603985
8,Chihuahua,2020-04-01,-0.005586861677294053,0.13417686829651299,2.164611682085994,7.711218537769366,0.09814675185719501,6.092,3.59,-0.5681250145765775
8,Chihuahua,2020-05-01,-0.004577680530473138,0.025123649740902643,2.008515206178163,6.452244082623346,-0.027586909796205816,5.465,3.45,0.5456210356483115
8,Chihuahua,2020-06-01,0.006778380093188652,0.023992540857078914,2.0928462883553705,7.107959944678564,-0.05720892805237554,5.0625,3.53,0.293703821241174
8,Chihuahua,2020-07-01,0.01023339360271791,0.019427766870234287,1.9943369199529601,6.347329544694511,0.009435716228669122,4.818,3.41,0.06076280380233001
8,Chihuahua,2020-08-01,0.006419759789802804,0.03640751921707608,2.049882405351004,6.766987696409851,-0.011148468139197565,4.485,3.47,0.03925850319183155
8,Chihuahua,2020-09-01,0.002536635617722993,0.01636982453296465,1.7933697031223053,5.009669186101866,-0.028558583262007886,4.3825,3.58,-0.06614585850437527
8,Chihuahua,2020-10-01,0.00419604535453999,0.0011997006303001712,1.943067349547604,5.980128661943589,-0.010436739831762853,4.204,3.61,-0.00582059089845588
8,Chihuahua,2020-11-01,0.009333784896805142,0.0011488871261153832,1.5908800837757384,3.9080665378490997,-0.040447476724414955,4.2275,3.67,0.03834176392925537
8,Chihuahua,2020-12-01,0.00277897594214771,0.0035106613695701228,1.6015113413732953,3.960523806813517,-0.027407571330476443,4.27,3.54,0.13846546287878025
8,Chihuahua,2021-01-01,0.009200843691417937,0.005982090670349827,1.6695111511044942,4.309571584450339,-0.0037892002540154124,4.22,3.46,0.10067067546950392
8,Chihuahua,2021-02-01,0.009397452579202437,0.008970964642994517,1.5827304041174632,3.868229916163256,0.019399116688511686,4.115,3.28,0.12697146171078932
8,Chihuahua,2021-03-01,0.0060828252347020495,0.019747159010514714,1.8063869347530002,5.088409822604015,0.022876574961870233,4.054,3.22,0.05422767052854205
8,Chihuahua,2021-04-01,0.007939550213112767,0.029613283723195494,1.6984261932758642,4.465339232081074,-0.03193752200485056,4.065,3.1,-0.009834823325799213
8,Chihuahua,2021-05-01,-0.007213276719962636,0.0417890588631149,1.8021137692995697,5.062448547998892,-0.005518697898630798,4.0625,3.15,0.05439121284932913
8,Chihuahua,2021-06-01,0.003272056739570317,0.05015381056619894,1.7538627972180194,4.776874527342544,0.0021951707483331973,4.0225,3.32,0.09101847771772498
8,Chihuahua,2021-07-01,0.006966905343972485,0.05766011594911191,1.8603376935895288,5.4259063924706075,-0.0028576889712890186,4.316,3.38,0.015430903250772232
8,Chihuahua,2021-08-01,0.0030048609945190208,0.05990600838864957,1.7172486034495171,4.569184330501564,0.0032832752217886174,4.455,3.56,-0.06791940808597374
8,Chihuahua,2021-09-01,0.009766168683379206,0.05909847686006131,1.6447597292643559,4.179765211424726,-0.0030132451898770007,4.55,3.51,0.056263941047368426
8,Chihuahua,2021-10-01,0.009089333748412365,0.058196903103155506,1.598602165191186,3.9461137399786237,0.02380151569388511,4.84,3.77,0.12856443708442455
8,Chihuahua,2021-11-01,0.016806400892192208,0.044872390112047356,1.6038372609408749,3.972075014583746,0.015034487304653954,5.0475,3.96,-0.02901280503158432
8,Chihuahua,2021-12-01,0.00515073333285887,0.03944372881649816,1.7218993655730208,4.595145605106687,0.009708019145702629,5.288,4.08,-0.09871457843253761
8,Chihuahua,2022-01-01,0.005540413030739266,0.03257381465060494,1.3801947718134402,2.975675901693929,-0.024200776477339758,5.525,4.19,0.14885749566031148
8,Chihuahua,2022-02-01,0.010279660951304948,0.027561468846009518,1.436642194316545,3.2065473078598377,4.08099931465955e-5,5.87,4.16,0.09638015403050026
8,Chihuahua,2022-03-01,0.008669497058925835,0.024451888388626664,1.3930168789324506,3.0269806586196863,0.005672224943570114,6.31,4.74,0.16888231539521925
8,Chihuahua,2022-04-01,0.008909990095531839,0.019310414625479666,1.2345920016178744,2.4369759539734765,-0.027378817512084375,6.555,4.76,-0.06393655181982805
8,Chihuahua,2022-05-01,-0.004700102137239703,0.026077074572299352,1.529741973337002,3.616985363265897,0.0034262955961228414,6.9125,4.69,0.07356744488078881
8,Chihuahua,2022-06-01,0.008926799986899603,0.022126617479742094,1.5890640734044994,3.8991615263575623,-0.007326226758767707,7.308,4.88,0.047158789211388275
8,Chihuahua,2022-07-01,0.007571376048710832,0.018677983721595126,1.5994817707872802,3.9504662832833195,0.02787096672941969,7.76,4.8,-0.12229948908727728
8,Chihuahua,2022-08-01,0.007820704484359453,0.016631065183632998,1.6401000496585283,4.15568531098635,-0.019907746522499714,8.2525,4.79,-0.08146239894454688
8,Chihuahua,2022-09-01,0.0038451007784532365,0.015931690878555393,1.5352826835361477,3.642637741728775,-0.0030914257139382784,8.702,4.91,-0.1058707106701684
8,Chihuahua,2022-10-01,0.0013199187701449233,0.015371256645831721,1.5785367040714569,3.8478567694318047,-0.001984988462410353,8.925,5.16,0.038302802180989914
8,Chihuahua,2022-11-01,0.010185145132345141,0.010577384174516702,1.2640096208045375,2.5395854678249914,-0.026654546753264174,9.415,5,-0.03699817055432497
8,Chihuahua,2022-12-01,9.198463378430333e-4,0.004471495401214831,1.173025929374625,2.231756926270447,0.003660368335454578,9.956,4.9,-0.09870576880546356
8,Chihuahua,2023-01-01,0.004224080892171855,-0.0022230732551982157,1.6249332951100044,4.078080293094923,-0.026900363524940296,10.6125,4.98,0.02173998663640564
8,Chihuahua,2023-02-01,0.006745988728591001,-0.00284621085875969,1.5086949605876294,3.520827085342822,-0.02179123213035572,10.9225,4.91,-0.016650917128933962
8,Chihuahua,2023-03-01,0.00233423064764704,-0.005059226073947265,1.710913544136973,4.534014735801188,-0.011956310574170015,11.232,4.86,-0.04730746851366874
8,Chihuahua,2023-04-01,0.004621304353686462,-0.006989444414485568,1.3512512389310396,2.8622551125448843,-0.01838861696168026,11.2875,4.76,0.08084017261684995
8,Chihuahua,2023-05-01,-0.009573137201584814,-0.008984550264752755,1.5685020966903873,3.799453689218873,-0.01669443961755901,11.3225,4.55,-0.10431218764484562
8,Chihuahua,2023-06-01,-0.0015311888420237452,-0.013798427877620867,1.4974259253310915,3.470167702819904,-0.027330535133724077,11.156,4.46,-0.018755397124023965
8,Chihuahua,2023-07-01,0.00452698529874862,-0.018366760970295104,1.2973586562857455,2.659617582453211,-0.020368958113757163,11.215,4.36,0.07959366079535446
8,Chihuahua,2023-08-01,0.005931333420710061,-0.01766222438253262,1.5945480354813626,3.926102145526169,0.0018771088691442728,11.164,4.24,0.06759844632974055
8,Chihuahua,2023-09-01,0.007254494669668432,-0.014365919110979064,1.3961365057684438,3.0395629513750984,0.014836315478327755,11.075,4.06,0.0942037810191394
8,Chihuahua,2023-10-01,0.0030573571316629966,-0.010752204741656612,1.357788091751367,2.8875848038063436,0.04614704639435807,11.0775,4.08,-0.04330373263660814
8,Chihuahua,2023-11-01,0.015072828295282115,-0.009451721627559806,1.4209087401421736,3.140881716420935,-0.032855251604668734,10.888,4,-0.0974259147591523
8,Chihuahua,2023-12-01,0.002764741924394798,-0.01114627887381836,1.4390933340780971,3.2168707902053124,-0.014493744221197424,11.2125,3.93,-0.0774502842353284
8,Chihuahua,2024-01-01,0.0056311177374261945,-0.013065658716653772,1.7756785865059814,4.9042863462666375,-0.008620454335961814,11.29,3.78,0.030813803856940325
8,Chihuahua,2024-02-01,0.004948409440543422,-0.01032124471600504,1.5321617622944619,3.628171021472767,0.0018220076513921768,11.052,3.8,0.04095684719391368
8,Chihuahua,2024-03-01,0.0027577832053964357,-0.011163961749742768,1.3551944711390391,2.8775149480646083,-0.016712112732644613,11.0175,3.82,0.05085306805231671
8,Chihuahua,2024-04-01,0.004266353716429805,-0.011011200445780744,1.4116481624151336,3.102711770087056,-0.0021787358922189526,10.97,3.8,0.048860465410277776
9,Ciudad de México,2004-04-01,0.0018712010071526564,-0.018059859612068685,0.37007723533449255,0.44784643524873896,0.02201639319726123,5.98,3.46,2.721458718659697e-4
9,Ciudad de México,2004-05-01,0.0015275467332704906,-0.018210373813108305,0.4798232884843985,0.6157888484670161,0.02330853788638798,6.5925,3.51,0.09171684219151599
9,Ciudad de México,2004-06-01,0.001396674015597732,-0.01664880374889588,0.4798232884843985,0.6157888484670161,-0.011603100417475254,6.57,3.51,-0.05747974591019345
9,Ciudad de México,2004-07-01,0.0021371742741509436,-0.018541428923088965,0.4301029044309399,0.5374157222984868,0.008873029784754571,6.81,3.52,0.069816443206141
9,Ciudad de México,2004-08-01,0.005409617061444827,-0.030289184936189706,0.37007723533449255,0.44784643524873896,-0.006749575362539062,7.2125,3.58,0.09624602960189943
9,Ciudad de México,2004-09-01,0.007517398961455868,-0.027549023959801744,0.40801335167912317,0.5038272396548313,0.00815698173397994,7.36,3.61,0.022898402512743665
9,Ciudad de México,2004-10-01,0.005115377511364372,-0.018449103657152577,0.3854248073374815,0.4702387570111759,-0.008915670054708169,7.7575,4.11,0.1482248289711814
9,Ciudad de México,2004-11-01,0.003924761038444302,-0.0037713261750900173,0.47286994716998476,0.6045926875857977,-6.435620056959301e-4,8.2025,4.17,-0.09461597637484909
9,Ciudad de México,2004-12-01,0.0023009818899053514,-0.0054624536714751315,0.5071630198085266,0.66057349199189,-0.015540748784132141,8.502,4.2,-0.11626263232784773
9,Ciudad de México,2005-01-01,0.001063644531099861,-0.013238812734555516,0.36850628518581713,0.44557372629965497,0.004716317308210538,8.6025,4.11,0.08205512120007974
9,Ciudad de México,2005-02-01,0.004243300347147816,-0.016345263567501433,0.3048776138389497,0.356458981039724,-0.010143529271453566,9.1475,4.24,0.027583599514617863
9,Ciudad de México,2005-03-01,0.003268237932275042,-5.996662851881496e-5,0.39886410194564476,0.4901310989296205,-7.442500391010576e-4,9.408,4.13,0.11817525133388829
9,Ciudad de México,2005-04-01,0.003169210116657162,0.019052371796335343,0.5251067270921579,0.6906392757644653,-0.0010822890394748264,9.625,4.11,-0.022581905734099017
9,Ciudad de México,2005-05-01,0.0029300946547774487,0.02789211636718747,0.3048776138389497,0.356458981039724,-0.012444022733772542,9.75,4.08,-0.0612972715506106
9,Ciudad de México,2005-06-01,-2.2034103575840902e-4,0.02848047465481507,0.49839785990789315,0.6460819031344998,-0.014488472660149299,9.626,4.2,0.12296502819247213
9,Ciudad de México,2005-07-01,0.003625041454279554,0.030187953626109376,0.42104256598776085,0.5235491284020947,-0.013051796742914235,9.6125,4.09,0.04595520341993442
9,Ciudad de México,2005-08-01,0.0020092219057632477,0.03290610594934229,0.3761825753945865,0.4567130694571464,-0.0021449767040251366,9.595,4,0.09669596800053792
9,Ciudad de México,2005-09-01,0.00363091138176852,0.027292726289188884,0.36850628518581713,0.44557372629965497,0.010501689560609595,9.214,3.87,0.009189833399386949
9,Ciudad de México,2005-10-01,4.976752837393406e-4,0.020510573590350134,0.36850628518581713,0.44557372629965497,0.005395881416302206,8.9075,3.77,-0.05210408029218261
9,Ciudad de México,2005-11-01,0.0015874127918182879,-4.936337591194828e-4,0.484771062488413,0.623803216819517,-0.01403334553408575,8.705,3.67,-0.06537407731305933
9,Ciudad de México,2005-12-01,0.006454465555629341,-0.009638293843765133,0.47788739160133425,0.6126638736620257,-0.00679505532838931,8.222,3.6,0.018517474667246958
9,Ciudad de México,2006-01-01,0.0048287364047503445,-0.01344563498439566,0.3829307117617783,0.4665764100522332,-0.004300710022764331,7.88,3.51,0.09743489686231221
9,Ciudad de México,2006-02-01,0.001412247123815824,-0.015847291774567118,0.3599442604287877,0.4332495236199308,-0.008110806539367132,7.6075,3.38,-0.06074869425581042
9,Ciudad de México,2006-03-01,0.0019858248695845404,-0.02207768992967818,0.3753271190672407,0.45546744790813243,0.020155761830942698,7.366,3.51,0.017053180311725313
9,Ciudad de México,2006-04-01,0.0020504555218412435,-0.03456148437683648,0.3364169759426759,0.3999226371876285,0.03058312155677534,7.17,3.64,0.1022611250662182
9,Ciudad de México,2006-05-01,0.0011221087650525874,-0.028132785113947456,0.4201049019793339,0.5221212207727371,0.0037620003426157567,7.0175,3.71,0.01996074256253788
9,Ciudad de México,2006-06-01,0.0012747627980820297,-0.018615051987570297,0.3443210676105077,0.4110315993317293,0.028098706865134826,7.02,3.69,0.0015515906914185251
9,Ciudad de México,2006-07-01,0.004035996724756963,-0.013416442754533797,0.2959313234771634,0.3443778264671245,-0.031020367043233854,7.0325,3.6,0.047614937803118096
9,Ciudad de México,2006-08-01,0.003985846478540722,3.2236939880192494e-4,0.4768507081116448,0.6109929179255436,-0.014879789030278978,7.032,3.63,-0.01858310512245609
9,Ciudad de México,2006-09-01,0.01076449386882583,-4.158602605448536e-4,0.4768507081116448,0.6109929179255436,0.00909886176558139,7.055,3.63,-0.13525404593596946
9,Ciudad de México,2006-10-01,0.0037771447082537435,-0.002249622915361904,0.3979666208177299,0.4887943343404348,-0.005768916630228382,7.05,3.07,-0.08008189339426419
9,Ciudad de México,2006-11-01,5.682673590330367e-4,-0.009987937709110106,0.3979666208177299,0.4887943343404348,-0.0030652702767728357,7.042,3.46,0.003221160706699422
9,Ciudad de México,2006-12-01,0.005806196489338333,-0.009682894343946202,0.4127797961820055,0.5110122586286364,-7.547679236572513e-4,7.035,3.47,0.047596557885488444
9,Ciudad de México,2007-01-01,0.003350059049168408,-0.006815940588980496,0.15396191172830673,0.16644645800272906,0.005603032564140076,7.035,3.55,-0.12810484447247816
9,Ciudad de México,2007-02-01,0.0032068529960573855,-0.020625560288239697,0.08504994521850377,0.08877144426812217,0.004568106322183407,7.04,3.62,0.08388780991164246
9,Ciudad de México,2007-03-01,0.0023243172650877497,-0.03209904037060518,0.4968846813958541,0.6435929709438857,0.01270290001413743,7.044,3.58,0.019379156416706955
9,Ciudad de México,2007-04-01,0.0016534028431474113,-0.04142339027583386,0.4050245937680928,0.4993393740081872,-0.01189902633002804,7.005,3.66,0.05691939711683336
9,Ciudad de México,2007-05-01,-4.2748403547676617e-4,-0.04128348300145568,0.5685209939461913,0.7656537068125536,-0.014201615197459105,7.236,3.62,-0.008160748366322856
9,Ciudad de México,2007-06-01,0.0017334658116050505,-0.029844176975376335,0.3975961915482161,0.4882429434746719,-5.868762205274436e-5,7.195,3.67,0.06156965260026581
9,Ciudad de México,2007-07-01,0.004831243696905574,-0.027319250585907895,0.4968846813958541,0.6435929709438857,-0.0032903641035821884,7.185,3.74,0.09370596266184439
9,Ciudad de México,2007-08-01,0.0031074797206933624,-0.013384815300949704,0.4695080369663069,0.5992072488098247,0.02223653831852035,7.204,3.64,-0.024031740890064768
9,Ciudad de México,2007-09-01,0.0076661051948940795,-0.0033135168523656944,0.3825717655055153,0.46605008240764134,-4.359012786099292e-4,7.205,3.7,0.09937247381320358
9,Ciudad de México,2007-10-01,0.0010015752050698268,0.007942663796790761,0.5102969832667709,0.6657858320109162,-0.018007815323801246,7.2,3.75,0.07099287215361816
9,Ciudad de México,2007-11-01,0.0027733230989062108,0.02598584803914772,0.3749740457340502,0.45495365187412606,0.0016204616761061885,7.438,3.85,0.09943389698818716
9,Ciudad de México,2007-12-01,0.004802836253648302,0.028317837145019453,0.5300840580815928,0.6990751236114621,-5.67037606702403e-4,7.4375,3.88,-0.03303958142029462
9,Ciudad de México,2008-01-01,0.004556581276240479,0.02774926937622535,0.4337771725524916,0.5430749903437943,0.006003692581083797,7.416,3.64,0.013863538405957776
9,Ciudad de México,2008-02-01,0.004964566199022968,0.0036486175799570475,0.3669505346720805,0.4433265227296279,-0.012237968250583098,7.4275,3.62,0.02569689068934977
9,Ciudad de México,2008-03-01,0.0070306147078973424,-0.028023454216229204,0.319781971758206,0.3768275443201837,-0.004997247589535014,7.4325,3.59,0.1002631557676672
9,Ciudad de México,2008-04-01,0.005336741365399966,-0.04991565619469718,0.27027791943688967,0.31032856591073954,-0.019316320512688723,7.442,3.63,0.06542717311109669
9,Ciudad de México,2008-05-01,0.002450530723780986,-0.08892561622798656,0.4759695282982463,0.6095739687532383,-0.006435655091598491,7.4375,3.7,0.10784454816293998
9,Ciudad de México,2008-06-01,0.003574972855879821,-0.09524624720576913,0.3821916015022537,0.4654928488661093,-0.01245288576380732,7.555,3.75,0.06543524814430501
9,Ciudad de México,2008-07-01,0.005795766464819607,-0.10526329817793822,0.3972038611177598,0.4876591750025907,-0.008850197646200986,7.926,3.87,-0.0038166557088219477
9,Ciudad de México,2008-08-01,0.006008807295663665,-0.09706167656601039,0.4337771725524916,0.5430749903437943,-0.014328647558245144,8.1775,4.26,-0.13377778379853744
9,Ciudad de México,2008-09-01,0.007594332335871812,-0.08873653053603903,0.3821916015022537,0.4654928488661093,0.04952383616840628,8.165,4.21,-0.11390140434910467
9,Ciudad de México,2008-10-01,0.0034329951294616023,-0.08417069779146313,0.4550958582820526,0.5763244795485163,0.16362287348746474,7.742,4.23,-0.30672041595793154
9,Ciudad de México,2008-11-01,0.008032780951386265,-0.029452179324268357,0.46210227221310296,0.5874076426167569,0.04732057974923043,7.43,4.19,-0.29025248796508407
9,Ciudad de México,2008-12-01,0.008538219759439691,-0.010738462962549988,0.3972038611177598,0.4876591750025907,0.021077980576662547,8.016,4.21,-0.33198050741673635
9,Ciudad de México,2009-01-01,4.5682449233908073e-4,-0.004633348511989155,0.33554693921462386,0.39870518276867084,0.03600657948152408,7.59,3.97,0.014246287061944418
9,Ciudad de México,2009-02-01,0.001466418562722005,-0.019505154179072726,0.44777868870421,0.564832342255617,0.04500801210733929,7.1175,4.17,-0.06487422840399049
9,Ciudad de México,2009-03-01,0.005799667393023178,-0.0019926905180600585,0.5161616310713427,0.675583781913581,0.014963836262647856,7.0325,4.18,0.20408354920137484
9,Ciudad de México,2009-04-01,0.006098732160016773,0.03599690150476764,0.45483128807651985,0.5759074862214134,-0.08812806851188792,6.046,4.13,0.035048161484943385
9,Ciudad de México,2009-05-01,0.0016313758309367543,0.022989429035160214,0.5550537666988754,0.7420346457083595,-0.01708841510181891,5.2925,4.13,0.17304739876141628
9,Ciudad de México,2009-06-01,0.0019821174702334687,0.017937508355670317,0.44067599668149426,0.5537571982898206,0.007000382122609228,4.9775,3.97,0.16529332564739008
9,Ciudad de México,2009-07-01,0.002132463411832042,0.017862540067485888,0.5227496052211547,0.6866589258793775,0.0017264266592191824,4.59,3.95,-0.0821150238383428
9,Ciudad de México,2009-08-01,0.0015340297091972488,0.015552961420260303,0.489366948081158,0.6312832060503955,-0.026752794795381174,4.485,4.09,0.10215976348146416
9,Ciudad de México,2009-09-01,0.005419948618422765,0.005825706783286755,0.5028540312712625,0.6534334939819884,0.02979848112986616,4.4825,4.15,-0.023352905191616813
9,Ciudad de México,2009-10-01,2.2610653380716883e-4,-0.0057901858370197345,0.5227496052211547,0.6866589258793775,-0.011626195278083618,4.512,4.33,0.08701137698962924
9,Ciudad de México,2009-11-01,0.0013482836201434978,-0.00642851726821192,0.366728270519638,0.44300575863185643,-0.009182912836823487,4.5075,4.76,0.02953828700128458
9,Ciudad de México,2009-12-01,0.00507073223249499,-0.004682379745394094,0.5357967617465956,0.7088092138109704,-0.02123361340691332,4.502,4.89,-0.046184253619852456
9,Ciudad de México,2010-01-01,0.01031602136091081,-0.0049383770928734805,0.5669738030844235,0.7629240157533859,-0.0017854325903248203,4.4925,4.49,0.05053431165659372
9,Ciudad de México,2010-02-01,0.00686855639450723,9.786626238206253e-5,0.4542281158856402,0.5749572292634212,0.010019081886249559,4.485,4.22,-0.025078873825878922
9,Ciudad de México,2010-03-01,0.008221449725623664,0.0029256420195657995,0.5022017353966701,0.6523553178181125,-0.027944231000864406,4.448,4.05,0.061063449614363385
9,Ciudad de México,2010-04-01,-0.0013290072310443435,0.004927213043815826,0.5154961343744119,0.6744690574051672,-0.027554347685403435,4.4375,4.04,0.037347986841758996
9,Ciudad de México,2010-05-01,-2.4761673011841623e-4,0.010175874047217093,0.5732261090530785,0.7739808855469131,0.03370897325256106,4.515,4.15,-0.13371784120339303
9,Ciudad de México,2010-06-01,0.0012233369190788324,0.009520712679059962,0.4257445825373642,0.5307297500893119,0.002812180950733989,4.59,4.13,0.021465809457897223
9,Ciudad de México,2010-07-01,0.0016734751254530167,0.0079536236960287,0.5022017353966701,0.6523553178181125,0.009018922268316576,4.594,4.16,0.01292382487613608
9,Ciudad de México,2010-08-01,0.0016636357806598667,-6.77729374426228e-4,0.4400877597424242,0.5528434896763665,-0.008127741680913125,4.5175,4.07,0.0036620496065138397
