Instituto Nacional de Estadística y Geografía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Índice Nacional de Precios al Consumidor, ciudades que lo componen por mayor variación ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Título," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, 7. Area Metropolitana de la Cd. de México, Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Acapulco, Gro., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Aguascalientes, Ags., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Atlacomulco, Méx., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Campeche, Camp., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cancún, Q. Roo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cd. Acuña, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cd. Jiménez, Chih., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cd. Juárez, Chih., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Chetumal, Q.R., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Chihuahua, Chih., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Coatzacoalcos, Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Colima, Col., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Córdoba, Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cortazar, Gto., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cuernavaca, Mor., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Culiacán, Sin., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Durango, Dgo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Esperanza, Son., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Fresnillo, Zac., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Guadalajara, Jal., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Hermosillo, Son., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Huatabampo, Son., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Iguala, Gro., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Izúcar de Matamoros, Pue., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Jacona, Mich., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, La Paz, B.C.S., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, León, Gto., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Matamoros, Tamps., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Mérida, Yuc., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Mexicali, B.C., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Monclova, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Monterrey, N.L., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Morelia, Mich., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Oaxaca, Oax., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Pachuca, Hgo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Puebla, Pue., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Querétaro, Qro., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Saltillo, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, San Andrés Tuxtla, Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, San Luis Potosí, S.L.P., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tampico, Tamps., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tapachula, Chis., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tehuantepec, Oax., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tepatitlán, Jal., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tepic, Nay., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tijuana, B.C., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tlaxcala, Tlax., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Toluca, Edo. de Méx., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Torreón, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tulancingo, Hgo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tuxtla Gutiérrez, Chis., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Veracruz,Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Villahermosa, Tab., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Zacatecas, Zac., Índice de precios al consumidor, por objeto del gasto, Índice general"
abr-10,73.25556464,71.43087492,74.50030835,74.25368852,N/E,71.94621561,N/E,74.61904836,74.97034553,78.48067665,75.6221208,74.61431245,N/E,73.68962142,72.49640408,71.24103534,74.78954672,79.5704019,71.36599103,N/E,72.42161955,74.10474733,78.15280773,82.30899934,70.18963525,N/E,70.02433961,77.73320608,72.34015309,76.85910356,72.59256489,79.99657576,73.54480772,76.59575175,73.96140874,73.20632981,N/E,72.23095722,70.6940276,N/E,73.709628,73.6632134,76.50526177,71.34548186,73.91441943,67.1582909,72.73911929,72.07357166,71.81221601,71.74851891,74.03628796,70.42380751,N/E,73.29764103,73.21230258,N/E
may-10,72.79397765,71.41318963,74.51459676,73.93525456,N/E,71.93870049,N/E,74.40749684,74.23507202,76.8309852,75.59955393,74.14353841,N/E,72.99765365,72.53137819,71.11625049,74.84097584,76.5801157,71.19088228,N/E,72.54891681,73.8992374,72.82131184,77.88043566,70.13378595,N/E,69.67709488,75.95181781,72.14975681,75.59742734,72.48755184,74.71164858,73.29218045,75.81351479,73.77215778,72.95133042,N/E,72.0481116,70.69875683,N/E,73.36329072,73.35631591,75.70610165,70.92030672,73.56571586,66.82469612,72.71044678,71.91918419,71.65248385,71.65304517,73.82231624,69.9907542,N/E,73.02143246,73.14690211,N/E
jun-10,72.77118323,71.50060548,74.28174857,74.18446375,N/E,71.39711112,N/E,74.38450211,74.3296149,76.62586637,75.5468979,74.03921031,N/E,72.96693424,72.48408925,71.08442278,74.65350842,76.57696361,71.19832316,N/E,72.49210646,73.81276309,72.63377179,78.14308347,70.18291265,N/E,69.65222335,76.10636246,72.26295131,75.56552655,72.08534166,74.84284063,73.13476999,75.53291164,73.76629366,72.81461388,N/E,72.00153305,70.80043539,N/E,73.36378834,73.12809672,75.24173233,70.87014002,73.41744015,66.88130898,72.53489059,71.87900114,71.30384245,71.67172481,73.57052385,69.83419581,N/E,73.22955465,73.27518765,N/E
jul-10,72.92919,71.62036014,74.44844671,74.40704802,N/E,71.45472701,N/E,74.9605201,74.38147843,76.79019452,75.38892981,73.85546829,N/E,73.40585736,72.64073385,71.21931167,74.68779449,76.98095695,71.39575455,N/E,72.74407087,74.03428678,72.87489472,78.31300052,70.47663857,N/E,69.95355143,76.10966234,72.37197274,75.65219036,72.40140035,74.96347061,73.36262988,75.65651065,74.05150286,73.11928183,N/E,72.17793695,71.00331959,N/E,73.58174196,73.23960107,75.23561489,70.68586435,73.78148258,67.1732629,73.09425589,71.99532047,71.67968283,71.90314487,73.86220927,70.06537121,N/E,73.57529824,73.1886578,N/E
ago-10,73.1317495,71.7396095,74.78343058,74.83411163,N/E,71.47126027,N/E,75.10481203,74.62674968,77.08854917,75.82844648,74.17468112,N/E,73.62922394,72.75797101,71.46585016,74.75913165,77.1275293,71.60856377,N/E,73.00287356,74.30385176,73.28168714,78.36231399,70.67314534,N/E,70.28405571,76.00571595,72.42204957,75.85795046,72.57268377,75.06297644,73.91356648,75.94045431,74.36123472,73.42036544,N/E,72.53173579,71.11918585,N/E,73.69320683,73.40842075,75.42303101,71.89085839,74.06167255,67.33374398,73.32112077,72.07304294,71.94128751,72.10395106,74.10104938,70.59181023,N/E,73.8003213,73.43617341,N/E
sep-10,73.51511019,72.14536052,75.10306765,75.06415089,N/E,72.00483352,N/E,75.2174862,74.98493215,77.28026535,76.23196362,74.40773244,N/E,73.80364772,73.25647523,71.75634121,75.28558883,77.53940288,71.90322268,N/E,73.37056275,74.59209946,73.4555581,78.72787686,70.94256648,N/E,70.53851053,76.24000783,72.60409971,76.05786207,73.07429951,75.42208689,74.19481384,76.33853219,74.45825916,73.95187018,N/E,73.10455297,71.79026434,N/E,73.9763475,73.87892743,75.66717248,72.73723508,74.59239733,67.48673906,73.71046317,72.53461919,72.46152971,72.59532951,74.4766656,70.65223627,N/E,74.04465965,73.94478782,N/E
oct-10,73.96892635,72.36617396,75.55500482,75.22283537,N/E,73.56447064,N/E,78.24991621,75.3117804,77.39214834,78.12543152,74.67763597,N/E,74.13375123,73.58946816,71.91800579,75.5360984,77.80470409,72.1532363,N/E,73.75561065,74.86326582,73.69285368,79.37270403,71.86976819,N/E,70.74896188,76.73609063,72.66930392,76.4311013,74.85901159,75.49379779,76.00778603,77.67362416,74.55208499,74.35843547,N/E,73.55695961,71.96571896,N/E,74.83273607,74.14362,77.63643206,72.91455695,76.05470262,67.75389561,74.0489999,72.43997755,72.80572037,72.88123187,75.9713591,70.88753162,N/E,75.37886292,75.51942987,N/E
nov-10,74.56158125,72.67187679,75.72011536,75.56310176,N/E,73.64362986,N/E,78.37983644,75.78341433,78.82157015,78.08352162,75.44893722,N/E,74.71429605,73.70227198,72.12867495,75.79711498,81.09969268,72.32685687,N/E,73.7519285,75.24706229,79.47652341,83.68870436,72.12315851,N/E,71.30187498,79.03006113,73.00888742,77.72201992,75.0195898,81.14061491,76.06172388,77.89242781,74.80797361,74.65849499,N/E,73.85476508,72.10806895,N/E,74.95017228,74.32390273,78.02961661,73.17085412,76.42999356,68.2531181,74.19940478,72.62555975,73.4075595,73.22161652,76.27340635,71.27343431,N/E,75.75357943,75.61652441,N/E
dic-10,74.93095445,73.12916778,76.04663203,75.83627337,N/E,73.76587575,N/E,78.60805913,76.22263355,79.22015332,78.23934049,75.6378697,N/E,75.02982086,74.19240211,72.53637282,76.23730397,81.48897624,72.52528037,N/E,74.13013812,75.65381183,79.57275388,84.16843862,72.20538108,N/E,72.35269685,79.02621127,73.59155219,78.14842713,75.30965012,81.41689647,76.22904129,78.00711878,75.2136637,75.06301209,N/E,74.19072532,72.46134282,N/E,75.51496079,74.4150862,78.12527113,73.64619596,76.91521304,68.64847236,74.48562677,72.75879826,73.77796008,73.75398642,76.46924487,71.56091579,N/E,76.02302765,76.04766442,N/E
ene-11,75.29599135,73.36901532,76.32818933,76.01296596,N/E,74.31623204,N/E,79.02197135,76.34987963,79.46463989,78.57601881,75.89332364,N/E,75.38967044,74.66498819,72.89708749,76.456921,81.90314497,72.8893249,N/E,74.43003393,76.02432414,79.85446952,84.63909343,72.19186794,N/E,73.02334049,79.50051947,74.34205665,78.81808138,75.63536913,81.80927978,76.77142508,78.424909,76.13553183,75.37778916,N/E,74.92669713,72.81371309,N/E,76.13259836,74.89626246,78.84791652,74.00848184,77.13110254,68.93594451,75.0603409,73.11341378,74.16643836,74.17726004,76.89738896,71.63279206,N/E,76.6066936,76.42012308,N/E
feb-11,75.57846024,73.69455239,76.67205465,76.0319888,N/E,74.54495659,N/E,79.12761043,76.41102067,79.56619012,78.69592476,76.13184616,N/E,75.82125913,75.01806345,73.03238383,76.83906421,82.03292712,73.51645956,N/E,74.84354236,76.16856841,80.42033282,85.13645883,72.88784817,N/E,73.49233514,79.52907027,74.59400352,78.95912179,75.8385966,82.12018344,76.77600635,78.74283304,76.37927782,75.62638422,N/E,75.36353759,73.08849828,N/E,76.64060901,74.85222998,79.09469083,73.63463073,78.28336336,69.1143548,75.63498053,73.44351172,74.65217359,74.15142254,77.1149118,72.09592429,N/E,76.90325532,76.52078424,N/E
mar-11,75.72345093,73.82359411,76.95568636,76.41929372,N/E,74.53311324,N/E,79.25532334,76.737361,79.73358932,78.87382445,76.37415476,N/E,76.02803071,75.02178787,73.43463586,76.96517147,82.33085468,73.8420173,N/E,75.12119435,76.41226532,80.83397093,85.21245693,73.07069656,N/E,73.70498489,79.51479487,74.71148021,79.17695086,75.92547823,82.19525729,76.96612913,78.75142558,76.5845376,75.71828906,N/E,75.50716656,73.2069903,N/E,76.44650345,75.10448385,79.29994438,73.59473358,78.29418998,69.31687458,75.72689299,73.73207415,74.62329604,74.40979758,77.04597851,72.24074273,N/E,76.71723717,76.76633647,N/E
abr-11,75.71744095,74.14839798,77.0403184,76.70311442,N/E,74.08306624,N/E,74.78852476,76.87034277,80.2119861,77.94592476,76.38929905,N/E,75.95509673,74.99720668,73.96854724,77.17535023,82.74305584,73.88707216,N/E,75.37434763,76.63318681,81.01887274,85.79342025,72.14055476,N/E,74.03415504,80.0620187,74.60878046,79.53425323,75.18509565,82.49555269,75.20768432,78.15854021,76.86526054,75.88703238,N/E,76.09879887,73.35746791,N/E,76.42906427,75.4179354,78.2125706,73.82968348,77.46208753,69.77426621,75.62078268,74.13139792,74.93206371,74.65045548,76.26933004,72.7985088,N/E,76.13859876,75.78870307,N/E
may-11,75.15926438,74.0508835,76.92900058,76.47179674,N/E,74.31105058,N/E,74.63952636,76.51266766,78.16908113,78.02507837,75.80094349,N/E,75.6242622,75.0158288,73.68704356,77.15242164,77.59747945,73.89579246,N/E,75.15757121,76.46692631,73.69213849,78.94176856,72.17090904,N/E,73.86010268,77.16331856,74.56223309,77.22432477,75.37019129,75.8033718,75.28403885,78.17103845,76.77998717,75.86367951,N/E,75.99461205,73.250607,N/E,76.53521575,75.51047824,78.25174113,74.05576736,77.35227475,69.49872909,75.59462873,73.66139093,74.92984236,74.56113154,76.03112721,72.74617342,N/E,76.44735839,75.8367459,N/E
jun-11,75.15550814,74.07141286,77.08301565,76.2366745,N/E,74.52349053,N/E,74.50708334,76.47369024,77.82396903,78.19122257,75.85546292,N/E,75.66035324,74.98826807,73.68267916,77.13025734,77.66930856,74.06801831,N/E,75.64234861,76.40619188,73.55904106,79.12585287,72.0899643,N/E,73.94822124,77.17362857,74.46248873,77.22902612,75.32788371,75.65077604,75.07940871,78.16713275,76.72263517,75.99325027,N/E,75.93061158,73.33347872,N/E,76.73917824,75.593319,78.19690239,74.25229778,77.34918143,69.58896749,75.61331012,73.42675178,75.03942896,74.41644151,75.87794211,72.62501344,N/E,76.55332774,75.68575416,N/E
jul-11,75.51610674,74.48786568,77.33767422,76.78681489,N/E,74.78182343,N/E,74.98088248,76.77939547,78.04849023,78.51567398,76.00690579,N/E,76.09870899,75.23556972,74.43626524,77.65685068,78.09048836,74.25332461,N/E,76.17241149,76.76983928,73.56222902,79.20438425,73.12128702,N/E,74.35749918,77.62806227,74.65606667,77.42491557,75.47444925,76.18363716,75.35275793,78.42569014,76.91204769,76.50701339,N/E,76.22679983,73.7681918,N/E,76.9302509,75.84408024,78.36690247,74.53822738,77.88277873,70.05600292,76.06016903,73.54115658,75.6288272,74.95533803,76.03572277,73.12112414,N/E,76.90478006,75.8565731,N/E
ago-11,75.63555502,74.53698952,77.5984324,76.94736762,N/E,74.96391482,N/E,75.11805561,76.5738087,78.13972677,78.56191223,76.43548912,N/E,76.23856177,75.50894234,74.69158253,77.92282236,78.27414234,74.42627716,N/E,76.23774137,76.76680256,73.62837924,78.93923529,73.58961016,N/E,74.31817354,77.70974931,74.76024412,77.57614223,75.67389925,76.26115907,75.46041781,78.58113703,77.2471041,76.52735299,N/E,76.55201155,74.00299501,N/E,77.19714604,76.00379127,78.46091173,75.38493365,77.93227181,70.23716858,76.20663115,73.52293926,75.72656661,75.03654161,76.37272999,73.28386565,N/E,76.9909278,75.94427032,N/E
sep-11,75.82111305,74.70708996,77.63350514,77.01965439,N/E,75.10455451,N/E,75.30568322,77.04612328,78.61653682,78.63244514,76.42488812,N/E,76.44608525,75.98343377,75.06473857,77.7065293,78.50432199,74.68643267,N/E,76.35355343,76.94141405,74.02926549,79.3504695,73.67778211,N/E,74.76823362,77.80253944,75.06686566,77.8535217,75.84312955,76.36397761,75.7383483,78.72799138,77.35803494,76.65767707,N/E,76.70233825,74.18036958,N/E,77.45721716,76.47023703,78.54865371,75.387889,78.10781759,70.22890247,76.24100491,73.69126734,75.92944992,75.33773309,76.55348841,73.2229272,N/E,77.17008462,76.23328987,N/E
oct-11,76.3327123,74.8955202,78.16645826,77.32934615,N/E,76.19340178,N/E,80.98575449,77.59257136,78.84105803,79.95141066,76.75654801,N/E,76.58593803,76.15103278,75.16657453,77.93887237,78.74837772,74.91679384,N/E,76.73885123,77.12437652,74.28350548,79.47459974,74.62599193,N/E,75.0617194,78.15704531,75.18064812,78.12933405,77.08440361,76.50678113,78.09464907,79.87079942,77.56706788,76.75184186,N/E,76.88020004,74.29522688,N/E,77.68468462,76.61875336,79.78957594,75.87330437,79.1572256,70.64565237,76.74166623,73.99003148,76.33299519,75.56067384,77.76977811,73.36559487,N/E,78.06053213,77.95901871,N/E
nov-11,77.15833283,75.28851089,78.38985635,77.64892978,N/E,76.428048,N/E,81.20491616,78.31785701,81.15687923,79.90203762,77.67277739,N/E,77.28595382,76.48474104,75.33242166,78.40050137,84.22861247,75.26051886,N/E,76.89623685,77.38553458,82.17211808,86.79659528,74.92375295,N/E,75.19935914,80.94709377,75.52125663,80.72682824,77.33749358,83.9244039,78.21910696,80.30901904,78.16398144,76.93113163,N/E,77.1228065,74.72993995,N/E,77.76126533,76.83816944,80.03008296,76.05062506,79.63591651,70.8295734,76.91727132,74.3842544,76.59067181,75.63080421,78.16422975,73.78929634,N/E,78.11694747,78.42724562,N/E
dic-11,77.79238536,76.01657013,79.09893562,78.26146506,N/E,76.87513416,N/E,81.87422643,79.23420841,81.82647605,80.33777429,78.15512293,N/E,78.01378978,76.91900871,76.12383252,79.16402351,85.06280966,75.80335731,N/E,77.55770187,77.96478921,82.686177,87.47720057,75.55613373,N/E,75.8861013,81.55697076,76.05692078,81.299609,78.06049983,84.35689455,78.71083013,80.70349482,78.79334415,77.73416901,N/E,77.85509101,75.46124657,N/E,78.1236968,77.5135829,80.26588952,76.80349913,80.12002073,71.41440095,77.44259208,75.23609654,77.29113755,76.32251111,78.52727844,74.64243467,N/E,78.69634825,79.01901123,N/E
ene-12,78.34304946,76.49607743,79.79429077,78.72029584,N/E,77.45249709,N/E,82.45366465,79.44361649,82.21601637,81.24216301,78.73969242,N/E,78.71831695,77.60057803,76.81849923,79.8908599,85.49623305,76.39270402,N/E,78.07588659,78.37322826,83.05916858,87.84705803,76.9936256,N/E,76.37767178,81.7647572,76.42191125,81.77992995,78.67849264,84.61965303,79.50491723,81.31434642,79.16009508,78.37072303,N/E,78.45937458,75.91340632,N/E,78.83946105,78.16660696,80.78215704,77.52312557,80.70543109,71.95858677,78.13604537,75.8241518,77.96864935,77.05703445,79.189804,75.88916371,N/E,79.55782572,79.58866189,N/E
feb-12,78.50231384,76.62365276,79.92009515,79.09086067,N/E,77.41400623,N/E,82.43237917,79.73785777,82.33740063,81.29388715,78.86993329,N/E,78.92584043,77.66165856,77.01998894,79.88168846,85.65948103,76.95443645,N/E,78.34611473,78.54859893,83.38035578,88.06069716,77.25091424,N/E,76.56774569,82.05740299,76.82679946,81.79638466,78.86812124,84.88077946,79.97373404,81.43151744,79.37893823,78.41818209,N/E,78.60002679,76.06824559,N/E,79.00323762,78.25989611,81.05321708,77.00372373,80.89567013,72.12735326,78.50892597,75.90139326,78.14783826,77.36486985,79.36979649,75.93146216,N/E,79.84218953,79.78312095,N/E
mar-12,78.54738867,76.53786935,79.89035957,79.21032407,N/E,77.55020467,N/E,82.64602237,79.80052734,82.53732764,81.61677116,79.08271052,N/E,78.78899524,77.81435988,76.80322384,79.79914553,85.89863933,76.93408909,N/E,78.48716788,78.67082698,83.361228,88.20593799,77.24802336,N/E,76.62017988,82.32942875,76.7913348,81.84731592,79.13027711,85.10028887,79.95769959,81.53853364,79.29592876,78.49200729,N/E,78.58737553,76.27033628,N/E,79.74629797,78.57707923,81.02814794,77.02884416,81.26068161,72.29198669,78.66286064,75.98373557,78.02196175,77.26594912,79.27328988,75.71423451,N/E,80.12121674,79.73584071,N/E
